,id,salary_pay,salary_rate,salary_avg,salary_min,salary_max,salary_hourly,salary_yearly,salary_standardized,title,company_name,location,via,extensions,posted_at,schedule_type,work_from_home,date_time,description_tokens,airflow,alteryx,apl,asp.net,assembly,atlassian,aurora,aws,azure,bash,bigquery,bitbucket,c,c++,c/c++,cobol,cognos,crystal,css,dart,dax,docker,dplyr,excel,fortran,gcp,gdpr,ggplot2,git,github,gitlab,go,golang,graphql,groovy,hadoop,html,java,javascript,jira,jquery,js,julia,jupyter,keras,linux,linux/unix,looker,matlab,matplotlib,microstrategy,mongo,mongodb,mssql,mysql,no-sql,node,node.js,nosql,nuix,numpy,outlook,pandas,perl,php,pl/sql,plotly,postgres,postgresql,power_bi,powerpoint,powerpoints,powershell,pyspark,python,pytorch,qlik,r,redis,redshift,rshiny,ruby,rust,sap,sas,scala,scikit-learn,seaborn,selenium,sharepoint,shell,snowflake,solidity,spark,splunk,spreadsheet,spss,sql,ssis,ssrs,swift,t-sql,tableau,tensorflow,terminal,tidyr,twilio,typescript,unix,unix/linux,vb.net,vba,visio,visual_basic,vue,vue.js,word
10005,10005,40K to 60K,a year,50000.0,40000.0,60000.0,,50000.0,50000.0,Ad Ops Data Analyst,AdMedia.,Anywhere,via LinkedIn,"['15 hours ago', '40K to 60K a year', 'Work from home', 'Full-time', 'Health insurance', 'Paid time off']",15 hours ago,Full-time,True,00:31.6,"['excel', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10012,10012,90K to 100K,a year,95000.0,90000.0,100000.0,,95000.0,95000.0,"Data Analyst, Financial Services",The Horizon Group,United States,via LinkedIn,"['15 hours ago', '90K to 100K a year', 'Full-time']",15 hours ago,Full-time,False,00:21.6,"['excel', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014,10014,40 to 75,an hour,57.5,40.0,75.0,57.5,,119600.0,aide sur DAX avancí©,Upwork,Anywhere,via Upwork,"['14 hours ago', '40 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:13.6,['dax'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10040,10040,120K,a year,120000.0,,,,120000.0,120000.0,Senior Data Analyst - Product Analytics (Remote/Perm),Hotel Engine,Anywhere,via Built In,"['23 hours ago', '120K a year', 'Work from home', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",23 hours ago,Full-time,True,00:09.5,"['looker', 'tableau', 'sql', 'r', 'python', 'aws']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10049,10049,70K to 100K,a year,85000.0,70000.0,100000.0,,85000.0,85000.0,Data Analyst,Jobot,"Tulsa, OK",via Dice,"['2 hours ago', '70K to 100K a year', 'Full-time', 'No degree mentioned']",2 hours ago,Full-time,False,00:32.2,"['excel', 'word']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10051,10051,30 to 50,an hour,40.0,30.0,50.0,40.0,,83200.0,Data Analyst: Marketing Analytics,PROC9,Anywhere,via Indeed,"['3 hours ago', '30 to 50 an hour', 'Work from home', 'Part-time', 'No degree mentioned']",3 hours ago,Part-time,True,00:31.4,"['power_bi', 'dax', 'r', 'tableau', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10055,10055,50 to 90,an hour,70.0,50.0,90.0,70.0,,145600.0,Data Analyst - MParticle,PTS Consulting Services,Anywhere,via Indeed,"['8 hours ago', '50 to 90 an hour', 'Work from home', 'Full-time']",8 hours ago,Full-time,True,36:55.2,['sql'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10057,10057,150K to 180K,a year,165000.0,150000.0,180000.0,,165000.0,165000.0,Principal Data Analyst,Planet Technology,Anywhere,via LinkedIn,"['13 hours ago', '150K to 180K a year', 'Work from home', 'Full-time']",13 hours ago,Full-time,True,00:10.0,"['looker', 'tableau', 'postgresql', 'snowflake', 'redshift', 'power_bi', 'bigquery', 'sql', 'excel', 'mssql', 'python']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10071,10071,38 to 43,an hour,40.5,38.0,43.0,40.5,,84240.0,Marketing Data Analyst,Aquent,United States,via Jobs Market,"['14 hours ago', '38 to 43 an hour', 'Full-time', 'Health insurance', 'Dental insurance']",14 hours ago,Full-time,False,00:11.2,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10082,10082,77K to 116K,a year,96500.0,77000.0,116000.0,,96500.0,96500.0,"Sr. Data Analyst, Marketing Operations",Cox Communications,"Tulsa, OK",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:43.9,"['jira', 'tableau', 'microstrategy', 'sql']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10098,10098,77K to 116K,a year,96500.0,77000.0,116000.0,,96500.0,96500.0,"Sr. Data Analyst, Marketing Operations",Cox Communications,"Jones, OK",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:36.2,"['jira', 'tableau', 'microstrategy', 'sql']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103,10103,70K to 100K,a year,85000.0,70000.0,100000.0,,85000.0,85000.0,Data Analyst II/ III,Jobot,"Tulsa, OK",via ZipRecruiter,"['9 hours ago', '70K to 100K a year', 'Full-time', 'No degree mentioned']",9 hours ago,Full-time,False,00:37.7,"['excel', 'word']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10104,10104,40 to 75,an hour,57.5,40.0,75.0,57.5,,119600.0,Data Analyst to Help Setup KPI Tracking for Advertising - Contract...,Upwork,Anywhere,via Upwork,"['23 hours ago', '40 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",23 hours ago,Contractor,True,00:37.7,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10116,10116,84.6K to 127K,a year,105800.0,84600.0,127000.0,,105800.0,105800.0,Senior Data Analysis Engineer,Cox Communications,"Del City, OK",via ZipRecruiter,"['18 hours ago', '84.6K to 127K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:53.4,"['javascript', 'aws']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10127,10127,40 to 125,an hour,82.5,40.0,125.0,82.5,,171600.0,Data analysis logistic rergression,Upwork,Anywhere,via Upwork,"['13 hours ago', '40 to 125 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",13 hours ago,Contractor,True,00:27.4,['r'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10128,10128,120K to 140K,a year,130000.0,120000.0,140000.0,,130000.0,130000.0,Data Scientist,murmuration,Anywhere,via LinkedIn,"['12 hours ago', '120K to 140K a year', 'Work from home', 'Full-time', 'Health insurance']",12 hours ago,Full-time,True,00:20.5,"['sql', 'r', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10130,10130,10 to 20,an hour,15.0,10.0,20.0,15.0,,31200.0,QuickSight + SQL,Upwork,Anywhere,via Upwork,"['15 hours ago', '10 to 20 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",15 hours ago,Contractor,True,00:38.6,['sql'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10132,10132,16 to 45,an hour,30.5,16.0,45.0,30.5,,63440.0,Document Comparison (Programming Needed),Upwork,Anywhere,via Upwork,"['4 hours ago', '16 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",4 hours ago,Contractor,True,00:08.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10133,10133,10 to 15,an hour,12.5,10.0,15.0,12.5,,26000.0,Data analysis tracking stock changes (sales history) by a competitor,Upwork,Anywhere,via Upwork,"['16 hours ago', '10 to 15 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",16 hours ago,Contractor,True,00:27.4,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10136,10136,10 to 40,an hour,25.0,10.0,40.0,25.0,,52000.0,Excel help,Upwork,Anywhere,via Upwork,"['11 hours ago', '10 to 40 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",11 hours ago,Contractor,True,00:28.5,['excel'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10141,10141,16 to 45,an hour,30.5,16.0,45.0,30.5,,63440.0,Supermetrics Expert,Upwork,Anywhere,via Upwork,"['19 hours ago', '16 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",19 hours ago,Contractor,True,00:39.9,['spreadsheet'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10143,10143,75 to 120,an hour,97.5,75.0,120.0,97.5,,202800.0,Cohort Analysis for Ecommerce site,Upwork,Anywhere,via Upwork,"['15 hours ago', '75 to 120 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",15 hours ago,Contractor,True,36:59.7,['spreadsheet'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10146,10146,16 to 45,an hour,30.5,16.0,45.0,30.5,,63440.0,Supermetrics Expert,Upwork,Anywhere,via Upwork,"['19 hours ago', '16 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",19 hours ago,Contractor,True,00:17.8,['spreadsheet'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10152,10152,10 to 100,an hour,55.0,10.0,100.0,55.0,,114400.0,Fix GA4 and setup reports,Upwork,Anywhere,via Upwork,"['7 hours ago', '10 to 100 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",7 hours ago,Contractor,True,00:23.7,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10153,10153,40 to 80,an hour,60.0,40.0,80.0,60.0,,124800.0,Digital Marketing Analyst - Ecommerce  - Contract to Hire,Upwork,Anywhere,via Upwork,"['19 hours ago', '40 to 80 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",19 hours ago,Contractor,True,00:27.4,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10156,10156,10 to 30,an hour,20.0,10.0,30.0,20.0,,41600.0,Co2 calculations and fleete analysis (cars),Upwork,Anywhere,via Upwork,"['16 hours ago', '10 to 30 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",16 hours ago,Contractor,True,00:40.1,['go'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10158,10158,40 to 75,an hour,57.5,40.0,75.0,57.5,,119600.0,Econometrics /wexpert needed,Upwork,Anywhere,via Upwork,"['13 hours ago', '40 to 75 an hour', 'Work from home', 'Contractor']",13 hours ago,Contractor,True,17:02.6,['excel'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10159,10159,16 to 45,an hour,30.5,16.0,45.0,30.5,,63440.0,Online Casino Mathematical Analyst   - Contract to Hire,Upwork,Anywhere,via Upwork,"['12 hours ago', '16 to 45 an hour', 'Work from home', 'Contractor']",12 hours ago,Contractor,True,00:09.7,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10164,10164,45,an hour,45.0,,,45.0,,93600.0,Data Analyst,Modis,Anywhere,via LinkedIn,"['13 hours ago', '45 an hour', 'Work from home', 'Contractor']",13 hours ago,Contractor,True,37:12.0,"['power_bi', 'excel', 'visio']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10168,10168,10 to 20,an hour,15.0,10.0,20.0,15.0,,31200.0,Data Analyst,Upwork,Anywhere,via Upwork,"['14 hours ago', '10 to 20 an hour', 'Work from home', 'Full-time', 'No degree mentioned']",14 hours ago,Full-time,True,40:22.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10170,10170,30 to 40,an hour,35.0,30.0,40.0,35.0,,72800.0,Jr. Data Analyst,Xoriant,Anywhere,via LinkedIn,"['9 hours ago', '30 to 40 an hour', 'Work from home', 'Contractor']",9 hours ago,Contractor,True,00:13.4,"['sql', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172,10172,75K to 85K,a year,80000.0,75000.0,85000.0,,80000.0,80000.0,Data Analyst,Storm Search,Anywhere,via Indeed,"['13 hours ago', '75K to 85K a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",13 hours ago,Full-time,True,00:10.2,"['alteryx', 'mysql', 'power_bi', 'excel', 'sql', 'sap', 'tableau', 'python']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10174,10174,30 to 40,an hour,35.0,30.0,40.0,35.0,,72800.0,Jr. Data Analyst,Xoriant,Anywhere,via LinkedIn,"['9 hours ago', '30 to 40 an hour', 'Work from home', 'Contractor']",9 hours ago,Contractor,True,00:36.2,"['sql', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10177,10177,68.1K to 90.8K,a year,79450.0,68100.0,90800.0,,79450.0,79450.0,Data Analyst Senior - Remote,Progressive,Anywhere,via Indeed,"['6 hours ago', '68.1K to 90.8K a year', 'Work from home', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",6 hours ago,Full-time,True,37:01.1,"['spreadsheet', 'excel', 'sas', 'sql', 'tableau']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10179,10179,69.18 to 76.87,an hour,73.025,69.18,76.87,73.025,,151892.0,Data Analyst,Aquent Talent,United States,via BR Proud Jobs,"['9 hours ago', '69.18 to 76.87 an hour', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance']",9 hours ago,Full-time,False,00:16.5,"['pyspark', 'sql', 'python', 'azure']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
